,title,address,area,price,number_bedroom,number_wc,number_floor,direction,entrance,facade,number_parking,id_estate
965,Bán căn 2pn grand center quy nhơn giá ưu đãi mùa covid, Bình Định,70.0,2.2,2.0,2.0,20.0,,30.0,30.0,2.0,3944041
966,"Chung cư cao cấp ngã tư nguyễn xiển, ở luôn, full dồ, 2 ,6 tỷ căn 76m2", Hà Nội,76.0,2.6,2.0,2.0,20.0,,30.0,30.0,2.0,3938277
967,"Chung cư lavender định công ra hàng bốc thăm, nhận đặt chỗ chính thức", Hà Nội,60.0,1.8,2.0,2.0,20.0,,30.0,30.0,2.0,3938268
968,"Chung cư tnt định công đã được lên thăm quan cặn hộ, nhận nhà ở ngay", Hà Nội,70.0,1.9,2.0,2.0,20.0,,30.0,30.0,2.0,3938270
969,"Bán suất ngoại giao chung cư cao cấp housinco nguyễn xiển,trả góp lãi 0", Hà Nội,75.0,2.48,2.0,2.0,20.0,,30.0,30.0,2.0,3939957
970,"Chung cư tnt định công ra hàng đặt chỗ đợt 1, mở căn hộ mẫu", Hà Nội,70.0,1.8,2.0,2.0,20.0,,30.0,30.0,2.0,3939996
971,Bán căn 2 ngủ chung cư phương đông green park trần thủ độ giá 2 tỷ, Hà Nội,74.0,2.0,2.0,2.0,20.0,,30.0,30.0,2.0,3941458
972,Chung cư xanh đáng sống và giá tốt nhất quận hoàng mai, Hà Nội,70.0,1.75,2.0,2.0,20.0,,30.0,30.0,2.0,3941616
973,"Trực tiếp cđt la fortuna vĩnh yên ck 5%, miễn lãi trong 12 tháng ,tặng ngay 2 ch", Vĩnh Phúc ,85.0,1.8,2.0,2.0,21.0,Đông nam,30.0,30.0,2.0,3944011
974,Bán gấp căn hộ -vinhoms ocean park -giá tốt trong tháng 8, Hà Nội,70.0,2.0,2.0,2.0,20.0,,8.0,8.0,1.0,3942764
975,Suất ngoại giao chung cư ia20 ciputra giá 16.8tr chênh 80tr 0382276666, Hà Nội,92.0,1.7,3.0,2.0,18.0,Đông nam,40.0,9.0,2.0,3867188
976,Chung cư ia20 ciputra 16.6tr/m2 chenh 60tr 0382276666, Hà Nội,92.0,1.53,3.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3006093
977,Ban chung cư ia20 ciputra giá 16.8tr chênh 80tr 0382276666, Hà Nội,92.0,1.7,3.0,2.0,18.0,Tây bắc,30.0,30.0,2.0,3802730
978,Suất chung cư ia20 ciputra giá 16.8tr chênh 80tr 0382276666, Hà Nội,92.0,1.7,3.0,2.0,18.0,Đông nam,30.0,30.0,2.0,3781084
979,Chung cư houshinco 90% căn góc mặt đường nguyễn xiển, Hà Nội,83.0,3.03,2.0,2.0,7.0,Tây Nam,30.0,30.0,2.0,3942331
980,"Căn hộ vista riverside 2pn, giá 1,3 tỷ/căn (bao gồm thuế phí) nhận nhà trong năm", Bình Dương,52.0,1.3,2.0,1.0,20.0,,30.0,30.0,2.0,3944002
981,"D lusso emerald, đơn vị phân phối chính, giá tốt hơn 50 căn, 52 triêu/m2", TP HCM,49.0,2.79,1.0,1.0,16.0,Tây bắc,30.0,30.0,1.0,3925556
982,"Còn 4 ngày c/khấu 30% biên hòa universe complex, 1.6 tỷ/ 2 pn. tặng xe mazda 3", Đồng Nai,72.0,1.6,2.0,2.0,24.0,Đông nam,30.0,30.0,2.0,3944001
983,"Chỉ 320 triệu sở hữu ch 4pn giá rẻ, ls 0% trong 2 năm, nhận nhà ngay", Hà Nội,107.0,2.7,3.0,2.0,35.0,Đông nam,30.0,30.0,2.0,3944000
984,"Chỉ 1 tỷ 9 , sở hữu ngay căn hộ cc q12 f. tân chánh hiệp", TP HCM,64.0,1.9,2.0,2.0,1.0,,4.0,6.0,4.0,3937267
985,"Chung cư bid residence - tố hữu - hà đông chỉ 1,6 tỷ/căn 2 ngủ. lh: 0972.899.510", Hà Nội,68.0,1.7,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3728659
986,"Can ho bien phap ly ro rang, thang 9/2021 ban giao", Bà Rịa - Vũng Tàu,87.0,2.26,2.0,2.0,14.0,Đông nam,30.0,30.0,4.0,3943996
987,Pkd cđt ra gio hang co 2 can can quan tam, Bà Rịa - Vũng Tàu,87.0,2.26,2.0,2.0,14.0,Đông nam,30.0,30.0,4.0,3943995
988,Bán nhà khu sầm uất nhân hòa thanh xuân 4 tỷ, Hà Nội,34.0,4.0,2.0,2.0,5.0,Đông bắc,4.0,6.0,2.0,3941606
989,"Còn 4 ngày 50 suất c/khấu khủng 30% lavita thuận an chỉ 1,6 tỷ/ căn 2pn-70m2.", Bình Dương,72.0,1.6,2.0,2.0,32.0,Đông nam,30.0,30.0,2.0,3943993
990,"Tecco home cuối năm nhận nhà,thanh toán chỉ 300tr kí hđmb,tặng xe sh150i", Bình Dương,60.0,1.4,2.0,2.0,22.0,,30.0,30.0,1.0,3910468
991,"Le grand jardin chỉ 600tr căn hộ sang vị trí vàng, ck 6%, vay 0% lãi suất 70%", Hà Nội,63.0,2.1,2.0,2.0,4.0,Đông bắc,30.0,30.0,1.0,3943150
992,Bán xuất ngoại giao 2pn-3pn valencia garden long biên đã có sổ ở ngay giá 1.5tỷ, Hà Nội,61.0,1.5,2.0,1.0,5.0,Đông nam,30.0,30.0,1.0,3942265
993,"Chỉ từ 1,8 tỷ sở hữu căn hô cao cấp 63m2 eco city việt hưng long biên", Hà Nội,63.0,1.8,2.0,2.0,8.0,Đông bắc,30.0,30.0,1.0,3938947
994,Còn vài suất ngoại giao căn hộ 5* thành phố biên hoà chỉ 2ty2/căn , ,65.0,2.2,2.0,2.0,20.0,Đông Nam,30.0,30.0,2.0,3919167
995,Mở bán 20 căn hộ chuẩn reshort ân hạn lãi gốc đến khi nhận nhà Ck cao, ,58.0,0.032,2.0,2.0,20.0,Đông Nam,30.0,30.0,2.0,3919174
996,Căn hộ smart home đầu tiên tại tp Biên hoà chỉ 2ty2/2pn, ,65.0,2.2,2.0,2.0,20.0,Đông Nam,30.0,30.0,2.0,3919205
997,Căn hộ chuẩn 5* thanh toán ko lãi suất chỉ 2ty2, ,65.0,2.2,2.0,2.0,20.0,Đông Nam,30.0,30.0,2.0,3919184
998,Mở bán căn hộ 5* tp Bình dương giá chỉ 32tr/m nh hỗ trợ vay 70% ko ls, ,58.0,0.032,2.0,2.0,20.0,Đông Nam,30.0,30.0,2.0,3921082
999,Căn hộ chung cư tại thành phố thuận giao thuận lợi an cư và đầu tư., Bình Dương,33.0,0.9,1.0,1.0,29.0,,30.0,30.0,1.0,3940754
1000,"Căn hộ biển melody quy nhơn, chiết khấu lên tới 24%,chỉ từ 1.4 tỷ", Bình Định,50.0,1.4,1.0,1.0,35.0,Đông nam,40.0,30.0,1.0,3943976
1001,Với 300 triệu sở hữu ngay căn hộ ven biển pháp lý lâu dài 1pn 47m2, Bình Định,47.0,1.39,2.0,2.0,20.0,,30.0,30.0,2.0,3943965
1002,300 triệu sở hữu ngay căn hộ ven biển pháp lý 1pn 46m2, Bình Định,46.0,1.4,2.0,2.0,20.0,,30.0,30.0,2.0,3943963
1003,"Bán căn hộ 75m2 , thiết kế 2 phòng ngủ, 2vệ sinh ,2 logia giá chỉ 27,5tr/m", Hà Nội,71.0,1.98,2.0,2.0,20.0,,30.0,30.0,1.0,3943962
1004,700tr sở hữu căn hộ có gpxd - trung tâm hành chính, TP HCM,60.0,0.7,2.0,2.0,20.0,,30.0,30.0,2.0,3943620
1005,Tặng 100 triệu full nội thất cho kh mua căn hộ mặt tiền nguyễn văn linh, TP HCM,60.0,2.2,2.0,2.0,20.0,,30.0,30.0,2.0,3943625
1006,Căn hộ cao cấp west gate - full nội thất - ck 2 lượng vàng, TP HCM,60.0,2.1,2.0,2.0,19.0,,40.0,30.0,1.0,3929852
1007,Căn hộ duy nhất sg đầy đủ pháp lý - sắp xong móng - giá đ1, TP HCM,60.0,2.1,2.0,2.0,20.0,,30.0,30.0,1.0,3929861
1008,"Moonlight centre point khu tên lửa, chỉ 36 triệu/tháng/2pn, c/khấu 18%. vay 80%", TP HCM,60.0,3.0,2.0,2.0,24.0,Đông nam,30.0,30.0,2.0,3943958
1009,"Bán căn góc 2pn the link 345 ciputra. giá chỉ từ 3,2 tỷ.nh hỗ trợ ls 0% 24 tháng", Hà Nội,72.0,3.2,2.0,2.0,20.0,,30.0,30.0,2.0,3922915
1010,"Bán căn hộ 3pn the link 345 ciputra, giá chỉ từ 4,3 tỷ.nh hỗ trợ ls 0% tới 2 năm", Hà Nội,106.0,4.3,3.0,2.0,20.0,,30.0,30.0,2.0,3922923
1011,"Udic westlake tây hồ nhận nhà ngay,chỉ từ 3 tỷ/căn full nội thất", Hà Nội,85.0,3.0,2.0,2.0,20.0,Đông nam,30.0,30.0,1.0,3829507
1012,Bán căn hộ 3pn udic westlake tây hồ.nhận nhà ngay giá chỉ 4 tỷ, Hà Nội,116.0,4.0,3.0,2.0,20.0,Tây bắc,30.0,30.0,1.0,3853956
1013,"Udic westlake tây hồ căn 2pn full nội thất chỉ 3 tỷ, nhận nhà ngay", Hà Nội,85.0,3.0,2.0,2.0,20.0,Đông nam,30.0,30.0,1.0,3832129
1014,"Ra mắt duplex sunshine crystal river. giá chỉ từ 6,5 tỷ/căn", Hà Nội,108.0,6.5,2.0,2.0,20.0,,30.0,30.0,1.0,3839831
1015,Căn hộ aqua park bắc giang -đẹp dưới mọi góc nhìn, Bắc Giang,74.0,0.8,2.0,2.0,20.0,,30.0,30.0,2.0,3943135
1016,Chung cư thương mại cao cấp tại tp bắc ninh- green pearl bắc ninh, Bắc Ninh,73.0,1.62,2.0,2.0,31.0,,30.0,30.0,2.0,3940195
1017,Chung cư sát samsung bắc ninh chỉ 225tr., Bắc Ninh,26.0,0.221,2.0,2.0,20.0,,30.0,30.0,2.0,3937538
1018,Duy nhất 1 căn ngoại giao nhà ở bắc kỳ sát samsung bắc ninh, Bắc Ninh,25.5,0.2893,1.0,1.0,20.0,,30.0,30.0,2.0,3937929
1019,Mua nhà trung tâm tp vĩnh yên chỉ với 300 triệu đồng, Vĩnh Phúc ,70.0,1.4,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3943948
1020,Grand center quy nhơn đang có chương trình ưu đãi giảm 500 triệu /căn 1pn, Bình Định,50.0,1.5,1.0,1.0,20.0,,30.0,30.0,2.0,3943947
1021,"Bán căn 2pn grand center view biển, giá 2tỷ2 tặng gói bảo hiểm 400tr", Bình Định,70.0,2.2,2.0,2.0,20.0,,30.0,30.0,2.0,3943946
1022,"Bán gấp căn hộ 2pn, 4 mặt tiền trung tâm thành phố, ck cực cao bên trong mô tả", Bình Định,70.0,2.53,2.0,2.0,40.0,Tây bắc,30.0,30.0,4.0,3943942
1023,Cđt bán chung cư cao cấp cầu chương dương- ng.văn cừ 33-50m2, Hà Nội,35.0,0.69,1.0,1.0,20.0,Đông,30.0,30.0,2.0,3628237
1024,Chủ đầu tư bán ccmn trần thái tông- cg chỉ 600tr/căn 31-48m2, Hà Nội,31.0,0.6,1.0,1.0,20.0,Đông nam,30.0,30.0,2.0,3606596
1025,Cđt bán ccmn xuân thủy 30-46m2 chỉ từ 600tr/căn full đồ, Hà Nội,30.0,0.6,1.0,1.0,20.0,Đông nam,30.0,30.0,2.0,3585104
1026,Chính chủ bán ccmn bạch mai-hbt chỉ hơn 600tr/c 30-52m2, Hà Nội,32.0,0.67,1.0,1.0,20.0,,30.0,30.0,2.0,3560538
1027,"Cđt bán ccmn xuân la-ngoại giao đoàn 550tr/c 35-50m2,đủ đồ", Hà Nội,32.0,0.52,1.0,1.0,7.0,,30.0,30.0,2.0,3481478
1028,"Chỉ với 320tr sở hữu căn 3 ngủ, tặng 220 triệu gói nội thất.0866 755 210", Hà Nội,118.0,3.0,3.0,3.0,27.0,Đông nam,7.0,30.0,2.0,3943928
1029,Khu ch view sông sg giá chỉ từ 1 tỷ 2 vat sổ hồng vĩnh viễn - ht vay 70%, Bình Dương,48.0,1.2,2.0,1.0,10.0,Đông nam,30.0,200.0,4.0,3810827
1030,"Khu ch view sông sg 48m2 1,2 tỷ (vat) thanh toán 400tr sở hữu ngay", Bình Dương,48.0,1.2,1.0,1.0,10.0,Đông nam,30.0,30.0,2.0,3810843
1031,"Bán ch cao cấp tp thuận an, 03 mặt view sông sg - 10/2021 - ht 70%", Bình Dương,64.0,1.46,2.0,2.0,17.0,Đông nam,30.0,30.0,4.0,3803995
1032,"Ch tp thuận an view trực diện sông sg, giá cđt - tt chỉ 430tr nhận nhà 2021", Bình Dương,56.0,1.44,2.0,1.0,24.0,Tây Nam,30.0,30.0,2.0,3858432
1033,Bán căn 52m2 shr gần phú long q12 view sông sg tt 450tr sở hữu 10/2021 nhận nhà, Bình Dương,52.0,1.3,2.0,1.0,4.0,Đông nam,32.0,200.0,4.0,3895574
1034,Bán căn b03-04 vista 64m2 view sông sg liền kề q12 - tháng 10/2021 nhận nhà shr, Bình Dương,70.0,1.83,2.0,2.0,24.0,Tây bắc,32.0,200.0,4.0,3878850
1035,"Tài chính chỉ 400tr sở hữu ch view sông sg, nhận nhà 10/2021 góp chỉ 4tr/tháng", Bình Dương,43.0,0.99,1.0,1.0,24.0,Đông nam,32.0,200.0,4.0,3879043
1036,"Bán 2pn mt sông sg giá 1tỷ48 (vat) 59m2 hướng tb, view sân golf, tp.thủ dầu một", TP HCM,59.0,1.48,2.0,2.0,24.0,Đông nam,32.0,200.0,4.0,3874673
1037,Cơ hội cuối cùng sở hữu ch ven sông ở liền chỉ với 339tr tại bình dương, Bình Dương,48.0,1.2,2.0,1.0,10.0,Đông nam,32.0,200.0,2.0,3921173
1038,Sở hữu tổ ấm hoàn mỹ ngay trung tâm tp. thuận an chỉ 900tr/căn sổ hống riêng, Bình Dương,33.0,0.9,1.0,1.0,12.0,Đông nam,22.0,30.0,4.0,3920384
1039,"Bán căn 48m2 1,2 tỷ ban công view sông sg lk q12 sổ riêng nhận nhà 10/2021", TP HCM,48.0,1.2,2.0,1.0,10.0,Đông nam,32.0,200.0,4.0,3919274
1040,Cập nhật giỏ hàng vista 08/2021 - khu căn hộ xanh view sông sài gòn q12, TP HCM,48.0,1.2,2.0,1.0,10.0,Đông nam,32.0,200.0,4.0,3919287
1041,Chỉ với 450 triệu nhận nhà sổ riêng ở liền ch view sông sg ngay cầu phú long q12, Bình Dương,52.0,1.3,2.0,1.0,4.0,Đông nam,32.0,200.0,4.0,3925773
1042,"48m2 ngăn 2pn mt sông sg cách aeon mall, lotte 10p giá cực rẻ dành cho gđ trẻ", Bình Dương,48.0,1.12,1.0,1.0,24.0,Đông nam,32.0,200.0,4.0,3875260
1043,"Mở bán khu ch giá tốt nhất thuận an 2021 - dưới 1 tỷ/căn, gần aeon mall, vsi", Bình Dương,33.0,0.88,1.0,1.0,15.0,Đông nam,22.0,32.0,4.0,3827031
1044,Căn góc 142m2 giá rẻ nhất tòa bán nhanh . ưu đãi 0962374177, Hà Nội,118.0,3.2,3.0,2.0,20.0,Đông bắc,30.0,30.0,2.0,3940433
1045,Căn hộ cao cấp giá dưới 1 tỷ đồng ngay tp thuận an., Bình Dương,32.0,0.9,1.0,2.0,20.0,,30.0,30.0,2.0,3939602
1046,"Legacy central, căn hộ giá tốt nhất thuận an-tiện nghi đầy đủ- giá từ 900tr/căn", Bình Dương,33.0,0.9,2.0,2.0,20.0,,30.0,30.0,2.0,3943896
1047,"Bán căn góc 3pn tầng cao view trọn vinhomes da eco city việt hưng chỉ 2,2 tỷ", Hà Nội,83.0,2.2,3.0,2.0,6.0,Đông bắc,30.0,30.0,1.0,3919624
1048,"Chỉ 600 triệu nhận nhà ở ngay căn 2pn full nội thất, đã có sổ lh 0909860283", Hà Nội,64.0,1.8,2.0,2.0,10.0,Đông nam,30.0,30.0,1.0,3921150
1049,"Trực tiếp cđt bán căn góc 3 pn 86m2 chỉ 2,4 tỷ full nội thất, hỗ trợ vay 0% ls", Hà Nội,86.0,2.4,3.0,2.0,3.6,Tây Nam,30.0,30.0,1.0,3922220
1050,Chủ đầu tư an gia với siêu phẩm westgate chỉ thanh toán 690 triệu, TP HCM,69.72,2.5,2.0,2.0,20.0,,30.0,30.0,2.0,3943899
1051,Căn hộ westgate trung tâm tân túc thiết kế tối ưu để đầu tư, TP HCM,59.0,2.1,2.0,2.0,20.0,,30.0,30.0,2.0,3943897
1052,"Gọi 0946.400.173 đông, để tìm được những căn tốt nhất ricca, căn hộ phú hữu", TP HCM,49.0,1.68,1.0,1.0,16.0,Đông bắc,30.0,30.0,1.0,3932540
1053,"Tháng 8/2021, lh 0946.400.173 chốt ngay 1 1 pn 55m2 dlusso emerald 3.070 tỷ tốt", TP HCM,55.0,3.07,2.0,2.0,9.0,Tây Nam,30.0,30.0,1.0,3932838
1054,"Tecco home hot nhất thuận an, chỉ 1,4 tỉ/căn 60m2, tt trước 300tr,vay tới 35 năm", Bình Dương,60.0,1.4,2.0,2.0,22.0,,30.0,30.0,1.0,3909943
1055,Căn hộ thuận an giá rẻ bắt đầu với 200 triệu nhận nhà ngay. góp chỉ từ 5 triệu, Bình Dương,33.0,0.9,1.0,1.0,29.0,,30.0,30.0,4.0,3914256
1056,"Bán căn hộ mặt tiền sông sài gòn, chỉ từ 1t300/căn 2pn, nhận nhà ở liền.", TP HCM,52.0,1.3,2.0,1.0,24.0,,30.0,30.0,4.0,3921476
1057,"Mặt tiền sông đông-nam, căn hộ đa năng 48m2 chỉ 1tỷ200, nhận nhà ở liền", TP HCM,48.0,1.2,2.0,1.0,20.0,Đông nam,30.0,30.0,4.0,3883314
1058,"Bán tầng 1 chung cư hoàng huy, vị trí kinh doanh, đối diện trường mầm non.", Hải Phòng,63.0,1.55,2.0,2.0,1.0,Bắc,12.0,5.5,4.0,3943883
1059,Legacy central căn hộ chung cư tràn ngập không gian xanh tại tp thuận an., Bình Dương,33.0,0.9,1.0,1.0,29.0,,30.0,30.0,1.0,3941440
1060,"83m2- 2.6 tỷ - chung cư cao cấp le grand jardin, sài đồng", Hà Nội,83.0,2.6,3.0,2.0,20.0,Đông nam,30.0,30.0,4.0,3924065
1061,Cơ hội duy nhất năm 2021 đặt cọc được hoàn trả và tính lãi khi mua căn hộ q12, TP HCM,57.0,2.3,2.0,2.0,18.0,,25.0,30.0,2.0,3943237
1062,"Đặt cọc mua nhà quận 12 nhận ưu đãi đặc biệt, giá f0 từ cđt, sổ hồng lâu dài", TP HCM,57.0,2.3,2.0,2.0,20.0,,25.0,30.0,2.0,3943102
1063,"Căn hộ 1pn giá cực tốt, ngay tthc quận 12, sổ hồng vĩnh viễn", TP HCM,48.0,2.1,1.0,1.0,18.0,,30.0,30.0,2.0,3942962
1064,Chỉ với 350tr sở hữu căn hộ 76m2 mặt tiền đường dt 743. ck ngay 130tr sau cọc., Bình Dương,76.0,1.0,3.0,2.0,22.0,Tây,743.0,5.0,2.0,3942223
1065,Legacy central. sở hữu ngay với giá chỉ từ 135tr - ngân hàng hỗ trợ 75%, Bình Dương,45.0,0.135,1.0,1.0,18.0,Đông nam,35.0,30.0,2.0,3943847
1066,"Ra mắt căn hộ ""biệt thự trên không"" crystal river, giá từ 65tr/m2", Hà Nội,118.0,9.9,3.5,3.5,20.0,,30.0,30.0,1.0,3839289
1067,"Harmony square thanh xuân mở bán,giá chỉ 2,9 tỷ/căn 2pn", Hà Nội,75.0,2.9,2.0,2.0,20.0,,30.0,30.0,1.0,3842342
1068,"Udic westlake nhận nhà ngay, giá chỉ 3 tỷ/căn 2pn full nội thất", Hà Nội,85.0,3.0,2.0,2.0,20.0,Đông nam,30.0,30.0,1.0,3827995
1069,"Bán căn hộ udic westlake, chỉ 4 tỷ/căn 3pn full nội thất. nhận nhà luôn", Hà Nội,116.0,4.0,3.0,2.0,20.0,Tây bắc,30.0,30.0,1.0,3828000
1070,"Bán căn góc 2pn the link 345 ciputra.giá chỉ từ 3,3 tỷ/căn. nh hỗ trợ ls 0%", Hà Nội,72.0,3.3,2.0,2.0,20.0,,30.0,30.0,2.0,3922529
1071,"Bán căn hộ 3pn the link 345 ciputra. giá chỉ từ 4,2 tỷ. hỗ trợ ls 0% tới 2 năm", Hà Nội,106.0,4.2,3.0,2.0,20.0,,30.0,30.0,1.0,3928441
1072,Mở bán dự án brg grand plaza 16 láng hạ. vị trí vàng cạnh hồ thành công, Hà Nội,100.0,8.7,2.0,2.0,20.0,,30.0,30.0,1.0,3912933
1073,"Chính chủ cần bán chcc a10 nam trung yên, dt 102m2, giá 3.6 tỷ", Hà Nội,102.0,3.6,3.0,2.0,1.0,,30.0,30.0,4.0,3937783
1074,Em cần bán nhanh căn (3pn 1) trong tháng tại tố hữu hà đôngdiện tích 135m2, Hà Nội,118.0,3.0,3.5,3.0,20.0,Đông bắc,30.0,30.0,2.0,3943838
1075,"Bán căn melody quy nhơn 1pn cắt lỗ 350 , lợi nhuận cho thuê 18tr/tháng", Bình Định,50.0,1.35,1.0,2.0,35.0,,30.0,30.0,2.0,3942033
1076,Bán căn 1pn cuối cùng grand center quy nhơn giảm gần 500 triệu, Bình Định,50.0,1.5,2.0,2.0,20.0,,30.0,30.0,2.0,3941851
1077,Bán căn 1pn gran center quy nhơn hướng đông nam giá 1.5 tỷ tặng gói bh 400tr, Bình Định,50.0,1.5,2.0,2.0,20.0,,30.0,30.0,2.0,3943337
1078,Siêu ưu đặc chỉ trong tháng 8/2021 cho hoàng huy grandtower 37 tầng sở dầu, Hải Phòng,52.0,1.5,1.0,1.0,37.0,Đông,30.0,30.0,2.0,3938886
1079,"1 căn duy nhất 2pn,2 lô gia 71m giá siêu rẻ-the minato residence,hải phòng", Hải Phòng,71.0,2.8,2.0,2.0,26.0,,30.0,30.0,2.0,3925553
1080,Bán căn grand center quy nhơn 1pn view biển giá 1.5 tỷ, Bình Định,50.0,1.5,1.0,1.0,20.0,,30.0,30.0,2.0,3943836
1081,Chung cư cao cấp đầu tiên tại rạch giá - kiên giang, Kiên Giang,36.0,0.917,1.0,1.0,17.0,Đông bắc,12.0,12.0,1.0,3924939
1082,Chiết khấu 130tr. trả góp 0% 12 tháng. rose town - 79 ngọc hồi. lh 0975762669, Hà Nội,65.0,1.87,2.0,2.0,20.0,Tây bắc,30.0,30.0,2.0,3943831
1083,"Bán gấp căn hộ 1pn, 1wc, vị trí đẹp,sát biển,kinh doanh dl đem lại lợi nhuận cao", Bình Định,50.0,1.74,1.0,1.0,14.0,Tây bắc,30.0,30.0,4.0,3943821
1084,Sun marina town căn hộ cao cấp tại vịnh hạ long, Quảng Ninh,50.0,2.2,2.0,2.0,20.0,,30.0,30.0,2.0,3943818
1085,Mễ trì chỉ 900tr sở hữu căn hộ chung cư mini rất mới - nội thất đẹp, Hà Nội,35.0,0.9,1.0,1.0,4.0,,30.0,30.0,2.0,3943801
1086,"Hot4 căn chung cư rẻ đẹp nhất việt hưng-long biên, 3pn,nội thất,17tr/m2", Hà Nội,118.0,2.1,3.0,2.0,20.0,,30.0,30.0,2.0,3943797
1087,"Chỉ 200 triệu sở hữ ngay căn hộ hạng sang liền kề sân vận động gò đậu, tp.tdm", Bình Dương,40.0,1.3,1.0,1.0,20.0,,30.0,30.0,2.0,3940787
1088,Giải quyết bài toán mua nhà chưa đủ tài chính căn góc 143m2 (4ngủ chỉ 23tr/m2), Hà Nội,118.0,3.0,3.5,3.0,20.0,Tây Nam,30.0,30.0,2.0,3943785
1089,Căn hộ vista riverside ngay chợ lái thiêu trả góp - tt 400 triệu nhận nhà, Bình Dương,52.0,1.3,2.0,2.0,20.0,,30.0,30.0,2.0,3943777
1090,Chung cư cao cấp saigontel chỉ từ 710tr/căn studio, Bắc Giang,74.0,1.3,2.0,2.0,19.0,Đông nam,30.0,30.0,2.0,3939875
1091,"Bán căn hộ chung cư cao cấp saigontel full đồ 3 pn ,103m2", Bắc Giang,103.0,2.0,3.0,2.0,19.0,Đông nam,30.0,30.0,1.0,3910031
1092,Bán căn chung cư bách việt giá 1xxx tỷ full đồ như hình, Bắc Giang,60.0,1.17,2.0,2.0,19.0,Nam,30.0,30.0,2.0,3906761
1093,Phân phối độc quyền chung cư saigontel bắc giang - hỗ trợ thủ tục pháp lý, Bắc Giang,74.0,1.3,2.0,2.0,19.0,Đông nam,30.0,30.0,1.0,3935423
1094,"Liên hệ 0946400173, chính chủ cần ra nhanh 2pn dlusso emerald căn hộ cao cấp .", TP HCM,68.0,3.66,2.0,2.0,11.0,Tây bắc,30.0,30.0,1.0,3942329
1095,"Đọc thông tin, nắm cơ hội, chốt liền tay, sinh lợi nhuận mt eastmark city q9", TP HCM,49.0,1.9,1.0,1.0,20.0,Đông bắc,30.0,30.0,1.0,3936565
1096,"Căn hộ legacy central pháp lý đầy đủ, giá từ 900 tr/căn. thanh toán 25% sở hữu.", Bình Dương,33.0,0.9,1.0,1.0,20.0,,30.0,30.0,2.0,3943769
1097,"Chỉ 2 tỷ sở hữu ngay căn hộ mặt đường nguyễn xiển , bàn giao full nội thất", Hà Nội,62.0,0.124,2.0,2.0,20.0,,30.0,30.0,1.0,3927955
1098,Siêu hot- mở bán quỹ căn hộ đẹp nhất dự án housinco nguyễn xiển - chỉ từ 34tr/m2, Hà Nội,62.0,2.0,2.0,2.0,20.0,,30.0,30.0,2.0,3930697
1099,Nhận nhà ở ngay căn 2 pn ban công đông nam view vinhomes chỉ 2 tỷ/73m2 đã có sổ, Hà Nội,72.84,2.0,2.0,2.0,6.0,Đông nam,30.0,30.0,1.0,3931872
1100,"Từ cđt bán căn 2 pn 73m2 full nội thất cao cấp,đã có sổ nhận nhà ở ngay chỉ 2 tỷ", Hà Nội,72.84,2.0,2.0,2.0,6.0,Đông nam,30.0,30.0,1.0,3936952
1101,"Bán căn 2 pn bàn giao full đồ, đã có sổ hỗ trợ vay 0% ls 24 năm chỉ 1.7 tỷ/ 63m2", Hà Nội,63.0,1.7,2.0,2.0,6.0,Đông nam,30.0,30.0,1.0,3925891
1102,"Nhận nhà ở ngay - sổ hồng trao tay căn góc 3 pn đã có sổ chỉ 2,2 tỷ", Hà Nội,83.0,2.2,3.0,2.0,6.0,Đông bắc,30.0,30.0,1.0,3923008
1103,"Trực tiếp cđt bán căn góc 3 pn 86m2 chỉ 2,4 tỷ full nội thất, đã có sổ, ht vay", Hà Nội,86.0,2.4,2.0,2.0,20.0,Tây Nam,30.0,30.0,2.0,3918802
1104,"Eco city việt hưng chỉ 600triệu nhận nhà ở ngay, hỗ trợ vay 0% trong 2 năm", Hà Nội,63.0,1.8,2.0,2.0,10.0,Đông bắc,30.0,30.0,1.0,3932325
1105,Bán căn hộ 3 pn hướng đông nam siêu thoáng mát tại quận hoàng mai, Hà Nội,107.0,3.52,3.0,2.0,27.0,Đông nam,30.0,30.0,1.0,3943747
1106,"Căn hộ hót nhất tại feliz homes hoàng mai giá chỉ từ 2,53 tỷ", Hà Nội,76.0,2.54,2.0,2.0,27.0,Tây bắc,30.0,30.0,1.0,3943746
1107,"Căn hộ siêu hot tại hà nội giá từ 2,74 tỷ", Hà Nội,75.0,2.74,2.0,2.0,31.0,Tây bắc,30.0,30.0,1.0,3943743
1108,"Chỉ 690 triệu, căn hộ phong cách châu âu view sân golf rộng 110 ha", Bình Dương,54.0,2.0,2.0,2.0,20.0,,30.0,30.0,2.0,3943456
1109,Căn hộ mới phong cách nhật bản chỉ 650 triệu nhận nhà, TP HCM,59.0,2.1,2.0,2.0,20.0,,30.0,30.0,2.0,3943375
1110,"Westgate đối diện ubnd tân túc, tháng 8 nhiều ưu đãi hấp dẫn", TP HCM,59.0,2.2,2.0,2.0,20.0,,30.0,30.0,2.0,3943452
1111,Trong căn hộ thanh toán 690 triệu có gì?, TP HCM,59.0,2.1,2.0,2.0,20.0,,30.0,30.0,2.0,3943735
